quiz_id,question_text,marks
549,What is list comprehension?,2
549,What is exception handling?,2
550,What is a variable in Python?,2
550,What is the difference between a List and a Tuple?,2
550,What is a function in Python?,2
550,What is list comprehension?,2
550,What is exception handling?,2
551,What is a variable in Python?,2
551,What is the difference between a List and a Tuple?,2
551,What is a function in Python?,2
551,What is list comprehension?,2
551,What is exception handling?,2
552,What is a variable in Python?,2
552,What is the difference between a List and a Tuple?,2
552,What is a function in Python?,2
552,What is list comprehension?,2
552,What is exception handling?,2
553,What is a variable in Python?,2
553,What is the difference between a List and a Tuple?,2
553,What is a function in Python?,2
553,What is list comprehension?,2
553,What is exception handling?,2
554,What is a variable in Python?,2
554,What is the difference between a List and a Tuple?,2
554,What is a function in Python?,2
554,What is list comprehension?,2
554,What is exception handling?,2
555,What is a variable in Python?,2
555,What is the difference between a List and a Tuple?,2
555,What is a function in Python?,2
555,What is list comprehension?,2
555,What is exception handling?,2
556,What is a variable in Python?,2
556,What is the difference between a List and a Tuple?,2
556,What is a function in Python?,2
556,What is list comprehension?,2
556,What is exception handling?,2
557,What is a variable in Python?,2
557,What is the difference between a List and a Tuple?,2
557,What is a function in Python?,2
557,What is list comprehension?,2
557,What is exception handling?,2
558,What is a variable in Python?,2
558,What is the difference between a List and a Tuple?,2
558,What is a function in Python?,2
558,What is list comprehension?,2
558,What is exception handling?,2
559,What is a variable in Python?,2
559,What is the difference between a List and a Tuple?,2
559,What is a function in Python?,2
559,What is list comprehension?,2
559,What is exception handling?,2
560,What is a variable in Python?,2
560,What is the difference between a List and a Tuple?,2
560,What is a function in Python?,2
560,What is list comprehension?,2
560,What is exception handling?,2
561,What is a variable in Python?,2
561,What is the difference between a List and a Tuple?,2
561,What is a function in Python?,2
561,What is list comprehension?,2
561,What is exception handling?,2
562,What is a variable in Python?,2
562,What is the difference between a List and a Tuple?,2
562,What is a function in Python?,2
562,What is list comprehension?,2
562,What is exception handling?,2
563,What is a variable in Python?,2
563,What is the difference between a List and a Tuple?,2
563,What is a function in Python?,2
563,What is list comprehension?,2
563,What is exception handling?,2
564,What is a variable in Python?,2
564,What is the difference between a List and a Tuple?,2
564,What is a function in Python?,2
564,What is list comprehension?,2
564,What is exception handling?,2
565,What is a variable in Python?,2
565,What is the difference between a List and a Tuple?,2
565,What is a function in Python?,2
565,What is list comprehension?,2
565,What is exception handling?,2
566,What is a variable in Python?,2
566,What is the difference between a List and a Tuple?,2
566,What is a function in Python?,2
566,What is list comprehension?,2
566,What is exception handling?,2
567,What is a variable in Python?,2
567,What is the difference between a List and a Tuple?,2
567,What is a function in Python?,2
567,What is list comprehension?,2
567,What is exception handling?,2
568,What is a variable in Python?,2
568,What is the difference between a List and a Tuple?,2
568,What is a function in Python?,2
568,What is list comprehension?,2
568,What is exception handling?,2
569,What is a variable in Python?,2
569,What is the difference between a List and a Tuple?,2
569,What is a function in Python?,2
569,What is list comprehension?,2
569,What is exception handling?,2
570,What is a variable in Python?,2
570,What is the difference between a List and a Tuple?,2
570,What is a function in Python?,2
570,What is list comprehension?,2
570,What is exception handling?,2
571,What is a variable in Python?,2
571,What is the difference between a List and a Tuple?,2
571,What is a function in Python?,2
571,What is list comprehension?,2
571,What is exception handling?,2
572,What is a variable in Python?,2
572,What is the difference between a List and a Tuple?,2
572,What is a function in Python?,2
572,What is list comprehension?,2
572,What is exception handling?,2
573,What is a variable in Python?,2
573,What is the difference between a List and a Tuple?,2
573,What is a function in Python?,2
573,What is list comprehension?,2
573,What is exception handling?,2
574,What is a variable in Python?,2
574,What is the difference between a List and a Tuple?,2
574,What is a function in Python?,2
574,What is list comprehension?,2
574,What is exception handling?,2
575,What is a variable in Python?,2
575,What is the difference between a List and a Tuple?,2
575,What is a function in Python?,2
575,What is list comprehension?,2
575,What is exception handling?,2
576,What is a variable in Python?,2
576,What is the difference between a List and a Tuple?,2
576,What is a function in Python?,2
576,What is list comprehension?,2
576,What is exception handling?,2
577,What is a variable in Python?,2
577,What is the difference between a List and a Tuple?,2
577,What is a function in Python?,2
577,What is list comprehension?,2
577,What is exception handling?,2
578,What is a variable in Python?,2
578,What is the difference between a List and a Tuple?,2
578,What is a function in Python?,2
578,What is list comprehension?,2
578,What is exception handling?,2
579,What is a variable in Python?,2
579,What is the difference between a List and a Tuple?,2
579,What is a function in Python?,2
579,What is list comprehension?,2
579,What is exception handling?,2
580,What is a variable in Python?,2
580,What is the difference between a List and a Tuple?,2
580,What is a function in Python?,2
580,What is list comprehension?,2
580,What is exception handling?,2
581,What is a variable in Python?,2
581,What is the difference between a List and a Tuple?,2
581,What is a function in Python?,2
581,What is list comprehension?,2
581,What is exception handling?,2
582,What is a variable in Python?,2
582,What is the difference between a List and a Tuple?,2
582,What is a function in Python?,2
582,What is list comprehension?,2
582,What is exception handling?,2
583,What is a variable in Python?,2
583,What is the difference between a List and a Tuple?,2
583,What is a function in Python?,2
583,What is list comprehension?,2
583,What is exception handling?,2
