question_id,option_text,is_correct
2334,Option 3 for Question 2334,1
2334,Option 4 for Question 2334,0
2335,Option 1 for Question 2335,0
2335,Option 2 for Question 2335,0
2335,Option 3 for Question 2335,0
2335,Option 4 for Question 2335,1
2336,Option 1 for Question 2336,1
2336,Option 2 for Question 2336,0
2336,Option 3 for Question 2336,0
2336,Option 4 for Question 2336,0
2337,Option 1 for Question 2337,0
2337,Option 2 for Question 2337,1
2337,Option 3 for Question 2337,0
2337,Option 4 for Question 2337,0
2338,Option 1 for Question 2338,0
2338,Option 2 for Question 2338,0
2338,Option 3 for Question 2338,1
2338,Option 4 for Question 2338,0
2339,Option 1 for Question 2339,0
2339,Option 2 for Question 2339,0
2339,Option 3 for Question 2339,0
2339,Option 4 for Question 2339,1
2340,Option 1 for Question 2340,1
2340,Option 2 for Question 2340,0
2340,Option 3 for Question 2340,0
2340,Option 4 for Question 2340,0
2341,Option 1 for Question 2341,0
2341,Option 2 for Question 2341,1
2341,Option 3 for Question 2341,0
2341,Option 4 for Question 2341,0
2342,Option 1 for Question 2342,0
2342,Option 2 for Question 2342,0
2342,Option 3 for Question 2342,1
2342,Option 4 for Question 2342,0
2343,Option 1 for Question 2343,0
2343,Option 2 for Question 2343,0
2343,Option 3 for Question 2343,0
2343,Option 4 for Question 2343,1
2344,Option 1 for Question 2344,1
2344,Option 2 for Question 2344,0
2344,Option 3 for Question 2344,0
2344,Option 4 for Question 2344,0
2345,Option 1 for Question 2345,0
2345,Option 2 for Question 2345,1
2345,Option 3 for Question 2345,0
2345,Option 4 for Question 2345,0
2346,Option 1 for Question 2346,0
2346,Option 2 for Question 2346,0
2346,Option 3 for Question 2346,1
2346,Option 4 for Question 2346,0
2347,Option 1 for Question 2347,0
2347,Option 2 for Question 2347,0
2347,Option 3 for Question 2347,0
2347,Option 4 for Question 2347,1
2348,Option 1 for Question 2348,1
2348,Option 2 for Question 2348,0
2348,Option 3 for Question 2348,0
2348,Option 4 for Question 2348,0
2349,Option 1 for Question 2349,0
2349,Option 2 for Question 2349,1
2349,Option 3 for Question 2349,0
2349,Option 4 for Question 2349,0
2350,Option 1 for Question 2350,0
2350,Option 2 for Question 2350,0
2350,Option 3 for Question 2350,1
2350,Option 4 for Question 2350,0
2351,Option 1 for Question 2351,0
2351,Option 2 for Question 2351,0
2351,Option 3 for Question 2351,0
2351,Option 4 for Question 2351,1
2352,Option 1 for Question 2352,1
2352,Option 2 for Question 2352,0
2352,Option 3 for Question 2352,0
2352,Option 4 for Question 2352,0
2353,Option 1 for Question 2353,0
2353,Option 2 for Question 2353,1
2353,Option 3 for Question 2353,0
2353,Option 4 for Question 2353,0
2354,Option 1 for Question 2354,0
2354,Option 2 for Question 2354,0
2354,Option 3 for Question 2354,1
2354,Option 4 for Question 2354,0
2355,Option 1 for Question 2355,0
2355,Option 2 for Question 2355,0
2355,Option 3 for Question 2355,0
2355,Option 4 for Question 2355,1
2356,Option 1 for Question 2356,1
2356,Option 2 for Question 2356,0
2356,Option 3 for Question 2356,0
2356,Option 4 for Question 2356,0
2357,Option 1 for Question 2357,0
2357,Option 2 for Question 2357,1
2357,Option 3 for Question 2357,0
2357,Option 4 for Question 2357,0
2358,Option 1 for Question 2358,0
2358,Option 2 for Question 2358,0
2358,Option 3 for Question 2358,1
2358,Option 4 for Question 2358,0
2359,Option 1 for Question 2359,0
2359,Option 2 for Question 2359,0
2359,Option 3 for Question 2359,0
2359,Option 4 for Question 2359,1
2360,Option 1 for Question 2360,1
2360,Option 2 for Question 2360,0
2360,Option 3 for Question 2360,0
2360,Option 4 for Question 2360,0
2361,Option 1 for Question 2361,0
2361,Option 2 for Question 2361,1
2361,Option 3 for Question 2361,0
2361,Option 4 for Question 2361,0
2362,Option 1 for Question 2362,0
2362,Option 2 for Question 2362,0
2362,Option 3 for Question 2362,1
2362,Option 4 for Question 2362,0
2363,Option 1 for Question 2363,0
2363,Option 2 for Question 2363,0
2363,Option 3 for Question 2363,0
2363,Option 4 for Question 2363,1
2364,Option 1 for Question 2364,1
2364,Option 2 for Question 2364,0
2364,Option 3 for Question 2364,0
2364,Option 4 for Question 2364,0
2365,Option 1 for Question 2365,0
2365,Option 2 for Question 2365,1
2365,Option 3 for Question 2365,0
2365,Option 4 for Question 2365,0
2366,Option 1 for Question 2366,0
2366,Option 2 for Question 2366,0
2366,Option 3 for Question 2366,1
2366,Option 4 for Question 2366,0
2367,Option 1 for Question 2367,0
2367,Option 2 for Question 2367,0
2367,Option 3 for Question 2367,0
2367,Option 4 for Question 2367,1
2368,Option 1 for Question 2368,1
2368,Option 2 for Question 2368,0
2368,Option 3 for Question 2368,0
2368,Option 4 for Question 2368,0
2369,Option 1 for Question 2369,0
2369,Option 2 for Question 2369,1
2369,Option 3 for Question 2369,0
2369,Option 4 for Question 2369,0
2370,Option 1 for Question 2370,0
2370,Option 2 for Question 2370,0
2370,Option 3 for Question 2370,1
2370,Option 4 for Question 2370,0
2371,Option 1 for Question 2371,0
2371,Option 2 for Question 2371,0
2371,Option 3 for Question 2371,0
2371,Option 4 for Question 2371,1
2372,Option 1 for Question 2372,1
2372,Option 2 for Question 2372,0
2372,Option 3 for Question 2372,0
2372,Option 4 for Question 2372,0
2373,Option 1 for Question 2373,0
2373,Option 2 for Question 2373,1
2373,Option 3 for Question 2373,0
2373,Option 4 for Question 2373,0
2374,Option 1 for Question 2374,0
2374,Option 2 for Question 2374,0
2374,Option 3 for Question 2374,1
2374,Option 4 for Question 2374,0
2375,Option 1 for Question 2375,0
2375,Option 2 for Question 2375,0
2375,Option 3 for Question 2375,0
2375,Option 4 for Question 2375,1
2376,Option 1 for Question 2376,1
2376,Option 2 for Question 2376,0
2376,Option 3 for Question 2376,0
2376,Option 4 for Question 2376,0
2377,Option 1 for Question 2377,0
2377,Option 2 for Question 2377,1
2377,Option 3 for Question 2377,0
2377,Option 4 for Question 2377,0
2378,Option 1 for Question 2378,0
2378,Option 2 for Question 2378,0
2378,Option 3 for Question 2378,1
2378,Option 4 for Question 2378,0
2379,Option 1 for Question 2379,0
2379,Option 2 for Question 2379,0
2379,Option 3 for Question 2379,0
2379,Option 4 for Question 2379,1
2380,Option 1 for Question 2380,1
2380,Option 2 for Question 2380,0
2380,Option 3 for Question 2380,0
2380,Option 4 for Question 2380,0
2381,Option 1 for Question 2381,0
2381,Option 2 for Question 2381,1
2381,Option 3 for Question 2381,0
2381,Option 4 for Question 2381,0
2382,Option 1 for Question 2382,0
2382,Option 2 for Question 2382,0
2382,Option 3 for Question 2382,1
2382,Option 4 for Question 2382,0
2383,Option 1 for Question 2383,0
2383,Option 2 for Question 2383,0
2383,Option 3 for Question 2383,0
2383,Option 4 for Question 2383,1
2384,Option 1 for Question 2384,1
2384,Option 2 for Question 2384,0
2384,Option 3 for Question 2384,0
2384,Option 4 for Question 2384,0
2385,Option 1 for Question 2385,0
2385,Option 2 for Question 2385,1
2385,Option 3 for Question 2385,0
2385,Option 4 for Question 2385,0
2386,Option 1 for Question 2386,0
2386,Option 2 for Question 2386,0
2386,Option 3 for Question 2386,1
2386,Option 4 for Question 2386,0
2387,Option 1 for Question 2387,0
2387,Option 2 for Question 2387,0
2387,Option 3 for Question 2387,0
2387,Option 4 for Question 2387,1
2388,Option 1 for Question 2388,1
2388,Option 2 for Question 2388,0
2388,Option 3 for Question 2388,0
2388,Option 4 for Question 2388,0
2389,Option 1 for Question 2389,0
2389,Option 2 for Question 2389,1
2389,Option 3 for Question 2389,0
2389,Option 4 for Question 2389,0
2390,Option 1 for Question 2390,0
2390,Option 2 for Question 2390,0
2390,Option 3 for Question 2390,1
2390,Option 4 for Question 2390,0
2391,Option 1 for Question 2391,0
2391,Option 2 for Question 2391,0
2391,Option 3 for Question 2391,0
2391,Option 4 for Question 2391,1
2392,Option 1 for Question 2392,1
2392,Option 2 for Question 2392,0
2392,Option 3 for Question 2392,0
2392,Option 4 for Question 2392,0
2393,Option 1 for Question 2393,0
2393,Option 2 for Question 2393,1
2393,Option 3 for Question 2393,0
2393,Option 4 for Question 2393,0
2394,Option 1 for Question 2394,0
2394,Option 2 for Question 2394,0
2394,Option 3 for Question 2394,1
2394,Option 4 for Question 2394,0
2395,Option 1 for Question 2395,0
2395,Option 2 for Question 2395,0
2395,Option 3 for Question 2395,0
2395,Option 4 for Question 2395,1
2396,Option 1 for Question 2396,1
2396,Option 2 for Question 2396,0
2396,Option 3 for Question 2396,0
2396,Option 4 for Question 2396,0
2397,Option 1 for Question 2397,0
2397,Option 2 for Question 2397,1
2397,Option 3 for Question 2397,0
2397,Option 4 for Question 2397,0
2398,Option 1 for Question 2398,0
2398,Option 2 for Question 2398,0
2398,Option 3 for Question 2398,1
2398,Option 4 for Question 2398,0
2399,Option 1 for Question 2399,0
2399,Option 2 for Question 2399,0
2399,Option 3 for Question 2399,0
2399,Option 4 for Question 2399,1
2400,Option 1 for Question 2400,1
2400,Option 2 for Question 2400,0
2400,Option 3 for Question 2400,0
2400,Option 4 for Question 2400,0
2401,Option 1 for Question 2401,0
2401,Option 2 for Question 2401,1
2401,Option 3 for Question 2401,0
2401,Option 4 for Question 2401,0
2402,Option 1 for Question 2402,0
2402,Option 2 for Question 2402,0
2402,Option 3 for Question 2402,1
2402,Option 4 for Question 2402,0
2403,Option 1 for Question 2403,0
2403,Option 2 for Question 2403,0
2403,Option 3 for Question 2403,0
2403,Option 4 for Question 2403,1
2404,Option 1 for Question 2404,1
2404,Option 2 for Question 2404,0
2404,Option 3 for Question 2404,0
2404,Option 4 for Question 2404,0
2405,Option 1 for Question 2405,0
2405,Option 2 for Question 2405,1
2405,Option 3 for Question 2405,0
2405,Option 4 for Question 2405,0
2406,Option 1 for Question 2406,0
2406,Option 2 for Question 2406,0
2406,Option 3 for Question 2406,1
2406,Option 4 for Question 2406,0
2407,Option 1 for Question 2407,0
2407,Option 2 for Question 2407,0
2407,Option 3 for Question 2407,0
2407,Option 4 for Question 2407,1
2408,Option 1 for Question 2408,1
2408,Option 2 for Question 2408,0
2408,Option 3 for Question 2408,0
2408,Option 4 for Question 2408,0
2409,Option 1 for Question 2409,0
2409,Option 2 for Question 2409,1
2409,Option 3 for Question 2409,0
2409,Option 4 for Question 2409,0
2410,Option 1 for Question 2410,0
2410,Option 2 for Question 2410,0
2410,Option 3 for Question 2410,1
2410,Option 4 for Question 2410,0
2411,Option 1 for Question 2411,0
2411,Option 2 for Question 2411,0
2411,Option 3 for Question 2411,0
2411,Option 4 for Question 2411,1
2412,Option 1 for Question 2412,1
2412,Option 2 for Question 2412,0
2412,Option 3 for Question 2412,0
2412,Option 4 for Question 2412,0
2413,Option 1 for Question 2413,0
2413,Option 2 for Question 2413,1
2413,Option 3 for Question 2413,0
2413,Option 4 for Question 2413,0
2414,Option 1 for Question 2414,0
2414,Option 2 for Question 2414,0
2414,Option 3 for Question 2414,1
2414,Option 4 for Question 2414,0
2415,Option 1 for Question 2415,0
2415,Option 2 for Question 2415,0
2415,Option 3 for Question 2415,0
2415,Option 4 for Question 2415,1
2416,Option 1 for Question 2416,1
2416,Option 2 for Question 2416,0
2416,Option 3 for Question 2416,0
2416,Option 4 for Question 2416,0
2417,Option 1 for Question 2417,0
2417,Option 2 for Question 2417,1
2417,Option 3 for Question 2417,0
2417,Option 4 for Question 2417,0
2418,Option 1 for Question 2418,0
2418,Option 2 for Question 2418,0
2418,Option 3 for Question 2418,1
2418,Option 4 for Question 2418,0
2419,Option 1 for Question 2419,0
2419,Option 2 for Question 2419,0
2419,Option 3 for Question 2419,0
2419,Option 4 for Question 2419,1
2420,Option 1 for Question 2420,1
2420,Option 2 for Question 2420,0
2420,Option 3 for Question 2420,0
2420,Option 4 for Question 2420,0
2421,Option 1 for Question 2421,0
2421,Option 2 for Question 2421,1
2421,Option 3 for Question 2421,0
2421,Option 4 for Question 2421,0
2422,Option 1 for Question 2422,0
2422,Option 2 for Question 2422,0
2422,Option 3 for Question 2422,1
2422,Option 4 for Question 2422,0
2423,Option 1 for Question 2423,0
2423,Option 2 for Question 2423,0
2423,Option 3 for Question 2423,0
2423,Option 4 for Question 2423,1
2424,Option 1 for Question 2424,1
2424,Option 2 for Question 2424,0
2424,Option 3 for Question 2424,0
2424,Option 4 for Question 2424,0
2425,Option 1 for Question 2425,0
2425,Option 2 for Question 2425,1
2425,Option 3 for Question 2425,0
2425,Option 4 for Question 2425,0
2426,Option 1 for Question 2426,0
2426,Option 2 for Question 2426,0
2426,Option 3 for Question 2426,1
2426,Option 4 for Question 2426,0
2427,Option 1 for Question 2427,0
2427,Option 2 for Question 2427,0
2427,Option 3 for Question 2427,0
2427,Option 4 for Question 2427,1
2428,Option 1 for Question 2428,1
2428,Option 2 for Question 2428,0
2428,Option 3 for Question 2428,0
2428,Option 4 for Question 2428,0
2429,Option 1 for Question 2429,0
2429,Option 2 for Question 2429,1
2429,Option 3 for Question 2429,0
2429,Option 4 for Question 2429,0
2430,Option 1 for Question 2430,0
2430,Option 2 for Question 2430,0
2430,Option 3 for Question 2430,1
2430,Option 4 for Question 2430,0
2431,Option 1 for Question 2431,0
2431,Option 2 for Question 2431,0
2431,Option 3 for Question 2431,0
2431,Option 4 for Question 2431,1
2432,Option 1 for Question 2432,1
2432,Option 2 for Question 2432,0
2432,Option 3 for Question 2432,0
2432,Option 4 for Question 2432,0
2433,Option 1 for Question 2433,0
2433,Option 2 for Question 2433,1
2433,Option 3 for Question 2433,0
2433,Option 4 for Question 2433,0
2434,Option 1 for Question 2434,0
2434,Option 2 for Question 2434,0
2434,Option 3 for Question 2434,1
2434,Option 4 for Question 2434,0
2435,Option 1 for Question 2435,0
2435,Option 2 for Question 2435,0
2435,Option 3 for Question 2435,0
2435,Option 4 for Question 2435,1
2436,Option 1 for Question 2436,1
2436,Option 2 for Question 2436,0
2436,Option 3 for Question 2436,0
2436,Option 4 for Question 2436,0
2437,Option 1 for Question 2437,0
2437,Option 2 for Question 2437,1
2437,Option 3 for Question 2437,0
2437,Option 4 for Question 2437,0
2438,Option 1 for Question 2438,0
2438,Option 2 for Question 2438,0
2438,Option 3 for Question 2438,1
2438,Option 4 for Question 2438,0
2439,Option 1 for Question 2439,0
2439,Option 2 for Question 2439,0
2439,Option 3 for Question 2439,0
2439,Option 4 for Question 2439,1
2440,Option 1 for Question 2440,1
2440,Option 2 for Question 2440,0
2440,Option 3 for Question 2440,0
2440,Option 4 for Question 2440,0
2441,Option 1 for Question 2441,0
2441,Option 2 for Question 2441,1
2441,Option 3 for Question 2441,0
2441,Option 4 for Question 2441,0
2442,Option 1 for Question 2442,0
2442,Option 2 for Question 2442,0
2442,Option 3 for Question 2442,1
2442,Option 4 for Question 2442,0
2443,Option 1 for Question 2443,0
2443,Option 2 for Question 2443,0
2443,Option 3 for Question 2443,0
2443,Option 4 for Question 2443,1
2444,Option 1 for Question 2444,1
2444,Option 2 for Question 2444,0
2444,Option 3 for Question 2444,0
2444,Option 4 for Question 2444,0
2445,Option 1 for Question 2445,0
2445,Option 2 for Question 2445,1
2445,Option 3 for Question 2445,0
2445,Option 4 for Question 2445,0
2446,Option 1 for Question 2446,0
2446,Option 2 for Question 2446,0
2446,Option 3 for Question 2446,1
2446,Option 4 for Question 2446,0
2447,Option 1 for Question 2447,0
2447,Option 2 for Question 2447,0
2447,Option 3 for Question 2447,0
2447,Option 4 for Question 2447,1
2448,Option 1 for Question 2448,1
2448,Option 2 for Question 2448,0
2448,Option 3 for Question 2448,0
2448,Option 4 for Question 2448,0
2449,Option 1 for Question 2449,0
2449,Option 2 for Question 2449,1
2449,Option 3 for Question 2449,0
2449,Option 4 for Question 2449,0
2450,Option 1 for Question 2450,0
2450,Option 2 for Question 2450,0
2450,Option 3 for Question 2450,1
2450,Option 4 for Question 2450,0
2451,Option 1 for Question 2451,0
2451,Option 2 for Question 2451,0
2451,Option 3 for Question 2451,0
2451,Option 4 for Question 2451,1
2452,Option 1 for Question 2452,1
2452,Option 2 for Question 2452,0
2452,Option 3 for Question 2452,0
2452,Option 4 for Question 2452,0
2453,Option 1 for Question 2453,0
2453,Option 2 for Question 2453,1
2453,Option 3 for Question 2453,0
2453,Option 4 for Question 2453,0
2454,Option 1 for Question 2454,0
2454,Option 2 for Question 2454,0
2454,Option 3 for Question 2454,1
2454,Option 4 for Question 2454,0
2455,Option 1 for Question 2455,0
2455,Option 2 for Question 2455,0
2455,Option 3 for Question 2455,0
2455,Option 4 for Question 2455,1
2456,Option 1 for Question 2456,1
2456,Option 2 for Question 2456,0
2456,Option 3 for Question 2456,0
2456,Option 4 for Question 2456,0
2457,Option 1 for Question 2457,0
2457,Option 2 for Question 2457,1
2457,Option 3 for Question 2457,0
2457,Option 4 for Question 2457,0
2458,Option 1 for Question 2458,0
2458,Option 2 for Question 2458,0
2458,Option 3 for Question 2458,1
2458,Option 4 for Question 2458,0
2459,Option 1 for Question 2459,0
2459,Option 2 for Question 2459,0
2459,Option 3 for Question 2459,0
2459,Option 4 for Question 2459,1
